block,cohort,task,subject(s),subject_BoxA,subject_BoxB,date,time,mouseID,group,timestamp,behav,zscore_win
1130-none-231201-171233,cohort-1,group,Subject: 1130-none,1130,none,Date: 12/01/2023,Time: 5:12:40pm,1130,msh-vgat,372.05,approach,"[-3.42330835e-01 -2.38100511e-01 -5.30701188e-02 -1.21361055e-01
  6.11911119e-01  1.01623219e+00  4.24832256e-01 -1.72567295e-01
 -6.40371933e-01 -9.41087174e-01 -4.61867915e-01  1.02032258e+00
  1.88234645e+00  1.31344908e+00  1.04825723e+00  1.69478232e+00
  1.88247365e+00  1.42705618e+00  1.18186658e+00  1.10593528e+00
  1.33297162e+00  1.29808059e+00  1.27863990e+00  1.40026512e+00
  5.94311668e-01  4.53395027e-01  1.23349394e+00  1.96353666e+00
  2.04902619e+00  1.75400795e+00  1.99838374e+00  2.07753462e+00
  1.81062798e+00  1.31463258e+00  1.13305618e+00  1.10472395e+00
  4.59345353e-01 -3.60354047e-01 -1.20630192e+00 -1.83017403e+00
 -1.89003953e+00 -9.51452870e-01  1.31601101e-01  5.84622794e-01
  1.21863431e+00  1.46102687e+00  1.50203079e+00  2.02697999e+00
  2.28597394e+00  2.18196105e+00  1.68886117e+00  9.96186030e-01
  5.22862260e-01  4.02586111e-01  5.63341498e-01  9.22470377e-01
  1.18053876e+00  9.04305142e-01  2.43555109e-01  1.51488744e-03
  4.83779506e-01  8.57453565e-01  1.12080230e+00  9.78425277e-01
  7.10236280e-01  7.66739186e-01  1.02808109e+00  9.48797312e-01
  1.93452840e-01 -4.23770768e-01 -2.66330492e-01 -2.85184879e-01
 -3.61302123e-01 -5.00102953e-02  1.23707244e-01  3.72780921e-01
  8.47239752e-01  9.70750396e-01  1.08649315e+00  1.36237661e+00
  1.27529210e+00  9.54177794e-01  7.61649451e-01  9.80223200e-01
  1.11878463e+00  9.16205192e-01  8.05912548e-01  4.07734902e-01
 -2.18217531e-01 -2.42830034e-01 -2.77348942e-01 -5.83154689e-01
 -4.97719106e-02  5.17009282e-01  2.70151392e-01  2.35341534e-01
  8.60153360e-01  1.69274094e+00  2.19186233e+00  1.83289053e+00
  1.74340704e+00  2.49962187e+00  2.27069956e+00  1.67155738e+00
  1.39313181e+00  8.93361106e-01  8.08266632e-01  7.51622129e-01
  4.91571488e-01  7.36811460e-01  6.70047902e-01  5.22103961e-01
  5.08734155e-01  1.59129209e-02 -2.53119748e-01 -3.83839038e-01
 -4.45948598e-01  7.69610972e-02  9.49675387e-02 -2.84337376e-01
  3.38303194e-02  7.96800559e-02 -2.27506651e-01  2.92669980e-03
  1.07124010e-01 -1.09763006e-01 -2.61747448e-01 -6.48780730e-02
  1.58642889e-01  3.39075010e-01  2.97913034e-01 -2.96595029e-01
 -1.18435312e-01  8.44571259e-01  1.26435335e+00  1.59287891e+00
  1.32978202e+00  4.77738778e-01  5.29937853e-02 -4.44811666e-01
 -8.63748026e-02  7.94077842e-01  9.86024668e-01  7.98587677e-01
  4.02607523e-01  9.01337097e-02 -3.54500588e-02  2.54459218e-01
  9.97806298e-01  2.04249739e+00  2.11359398e+00  1.45058413e+00
  1.06919083e+00  6.99595907e-01]"
1130-none-231201-171233,cohort-1,group,Subject: 1130-none,1130,none,Date: 12/01/2023,Time: 5:12:40pm,1130,msh-vgat,376.35,approach,"[ 1.21863431e+00  1.46102687e+00  1.50203079e+00  2.02697999e+00
  2.28597394e+00  2.18196105e+00  1.68886117e+00  9.96186030e-01
  5.22862260e-01  4.02586111e-01  5.63341498e-01  9.22470377e-01
  1.18053876e+00  9.04305142e-01  2.43555109e-01  1.51488744e-03
  4.83779506e-01  8.57453565e-01  1.12080230e+00  9.78425277e-01
  7.10236280e-01  7.66739186e-01  1.02808109e+00  9.48797312e-01
  1.93452840e-01 -4.23770768e-01 -2.66330492e-01 -2.85184879e-01
 -3.61302123e-01 -5.00102953e-02  1.23707244e-01  3.72780921e-01
  8.47239752e-01  9.70750396e-01  1.08649315e+00  1.36237661e+00
  1.27529210e+00  9.54177794e-01  7.61649451e-01  9.80223200e-01
  1.11878463e+00  9.16205192e-01  8.05912548e-01  4.07734902e-01
 -2.18217531e-01 -2.42830034e-01 -2.77348942e-01 -5.83154689e-01
 -4.97719106e-02  5.17009282e-01  2.70151392e-01  2.35341534e-01
  8.60153360e-01  1.69274094e+00  2.19186233e+00  1.83289053e+00
  1.74340704e+00  2.49962187e+00  2.27069956e+00  1.67155738e+00
  1.39313181e+00  8.93361106e-01  8.08266632e-01  7.51622129e-01
  4.91571488e-01  7.36811460e-01  6.70047902e-01  5.22103961e-01
  5.08734155e-01  1.59129209e-02 -2.53119748e-01 -3.83839038e-01
 -4.45948598e-01  7.69610972e-02  9.49675387e-02 -2.84337376e-01
  3.38303194e-02  7.96800559e-02 -2.27506651e-01  2.92669980e-03
  1.07124010e-01 -1.09763006e-01 -2.61747448e-01 -6.48780730e-02
  1.58642889e-01  3.39075010e-01  2.97913034e-01 -2.96595029e-01
 -1.18435312e-01  8.44571259e-01  1.26435335e+00  1.59287891e+00
  1.32978202e+00  4.77738778e-01  5.29937853e-02 -4.44811666e-01
 -8.63748026e-02  7.94077842e-01  9.86024668e-01  7.98587677e-01
  4.02607523e-01  9.01337097e-02 -3.54500588e-02  2.54459218e-01
  9.97806298e-01  2.04249739e+00  2.11359398e+00  1.45058413e+00
  1.06919083e+00  6.99595907e-01  2.36540670e-01 -8.25098326e-02
  5.69785139e-03  4.18977564e-01  2.76374001e-01 -2.95581594e-01
 -4.15387682e-01 -7.28774333e-01 -1.19599779e+00 -6.24034244e-01
 -1.46542562e-01 -2.24943807e-02 -1.89219077e-02 -1.18075175e-02
  4.43302145e-01  4.51901845e-01  2.50238123e-01  4.94129381e-01
  7.15224906e-01  4.61387270e-01 -1.44217250e-01 -3.00738027e-01
  1.91329853e-01  2.71537204e-01 -2.76430446e-01 -6.15814056e-01
 -7.52600614e-01 -7.12790644e-01 -5.11347736e-01 -2.00092430e-01
 -3.57006887e-01 -6.47846154e-01 -3.64121661e-01 -3.65893515e-02
 -8.74471270e-02 -3.26025263e-01 -5.49927756e-01 -8.08349394e-01
 -5.28569094e-01 -4.93465689e-01 -1.05711852e+00 -9.12352620e-01
 -5.29043784e-01 -8.02324117e-01]"
1130-none-231201-171233,cohort-1,group,Subject: 1130-none,1130,none,Date: 12/01/2023,Time: 5:12:40pm,1130,msh-vgat,402.8,approach,"[ 1.57933297e+00  1.14492078e+00  9.03995968e-01  9.97237150e-01
  1.32279547e+00  1.45217578e+00  1.04468038e+00  8.96174686e-01
  9.34125264e-01  3.75301092e-01 -5.22144471e-02  8.14616724e-01
  1.30953416e+00  8.41351623e-01  8.01329852e-01  1.24452937e+00
  1.62167775e+00  1.95507978e+00  2.01706423e+00  1.49307463e+00
  6.71315985e-01 -2.63697195e-02 -5.59747791e-01 -7.60140182e-01
 -3.68713989e-01 -2.31933507e-01 -3.50502687e-01 -3.01898704e-01
 -2.92878861e-01 -4.83897497e-01 -6.84222343e-01 -6.41425741e-01
 -7.95119893e-01 -5.28584067e-01 -2.55578871e-01 -5.26355561e-01
 -6.18321715e-01 -7.57547936e-01 -1.17060324e+00 -1.18048239e+00
 -1.02678510e+00 -9.98487481e-01 -9.03248339e-01 -1.18612398e+00
 -1.43388182e+00 -1.30544496e+00 -1.12404405e+00 -9.43050959e-01
 -6.40078369e-01 -7.98762441e-01 -8.02806624e-01  1.01035263e-03
  7.43207457e-01  5.89020240e-01  1.01528154e-01 -4.85830384e-01
 -7.76514324e-01 -7.86722380e-01 -8.90463328e-01 -9.93641693e-01
 -1.19008829e+00 -1.25591030e+00 -1.17609677e+00 -1.18120833e+00
 -1.08658726e+00 -5.83092012e-01 -3.40690127e-01 -4.97363727e-01
 -6.20937137e-01 -1.33292525e+00 -1.72999065e+00 -1.36168287e+00
 -1.14126538e+00 -5.97304029e-01 -1.81965754e-01 -1.72097877e-01
  2.21710354e-01  8.22268901e-01  4.83274244e-01 -5.40537297e-01
 -1.04470695e+00 -1.85710991e-01  1.52416513e+00  1.92057861e+00
  1.16545985e+00  2.45198795e-01 -6.93101975e-01 -7.02125331e-01
  3.28653691e-01  8.94855415e-01  9.18332242e-01  6.70571140e-01
  6.08873502e-01  7.36749137e-01  4.14568233e-01 -2.14976594e-01
 -4.10299873e-01  1.73824213e-03  3.85524249e-01  5.45331318e-01
  6.52972445e-01  1.96187973e-01 -2.68251484e-01  4.60348670e-01
  1.56206789e+00  2.11163166e+00  1.78734915e+00  1.33749662e+00
  1.18912168e+00  1.31812205e+00  1.23396105e+00  2.32355955e-01
 -2.87601357e-01  4.99990830e-01  7.60157863e-01  1.01761494e+00
  1.39795166e+00  1.44152456e+00  1.54570398e+00  1.22368273e+00
  3.44454575e-01 -2.14261986e-01 -1.76719564e-01  2.42892588e-02
  4.07597914e-01  7.08599451e-01  6.31506202e-01  7.00254201e-01
  9.20202020e-01  7.70963412e-01  8.40522259e-01  9.51938154e-01
  1.13370533e+00  1.69026104e+00  1.54562247e+00  1.21045752e+00
  9.41430408e-01  6.80171393e-01  7.72808839e-01  6.86434411e-01
  4.61202590e-01  1.06933073e-01 -3.75957102e-01 -3.04397703e-01
 -1.95240842e-01 -2.42974330e-01  3.41575540e-01  9.85009022e-01
  1.01829448e+00  6.63140938e-01 -3.65063531e-01 -1.05273579e+00
 -4.43927028e-01  1.02321125e+00]"
1130-none-231201-171233,cohort-1,group,Subject: 1130-none,1130,none,Date: 12/01/2023,Time: 5:12:40pm,1130,msh-vgat,430.75,approach,"[ 0.61232597  0.31319217  0.08655852 -0.15237358 -0.25140948 -0.29752368
 -0.72346756 -0.84920711 -0.68336792 -0.62619733 -0.69815202 -0.75164413
 -0.71325471 -0.89120586 -1.23816765 -1.25931007 -1.03141714 -1.09134214
 -0.40810586  0.52343036  0.04016582 -0.80415424 -1.04804961 -1.27413095
 -1.0074105  -0.69090196 -0.94408684 -1.16543506 -1.217624   -1.26556044
 -1.46611884 -1.44671987 -1.20278965 -1.3520715  -1.5415288  -1.51526906
 -1.41657283 -0.98791305 -0.30910348  0.05822084  0.12095588 -0.15806729
 -0.54028008 -0.46280913  0.14631224  0.44975391 -0.03293191 -0.14869012
 -0.07177857 -0.67419592 -0.84633601 -0.65091457 -0.59605356 -0.94890888
 -0.97622195  0.23165995  1.30147922  1.1549412   0.42309823 -0.05658642
 -0.03048594  0.28167698  0.22672172 -0.06804524  0.04725419  0.49141018
  1.06344801  1.13810307  0.72660919 -0.57723572 -1.65902044 -1.56213076
 -2.32788647 -3.2480378  -2.70844382 -1.9334545  -1.48892657 -0.87659936
 -0.4418199  -1.14889077 -2.59479893 -2.85988416 -2.08347512 -1.14456487
 -1.4407358  -1.59520422 -0.23381706  0.2414182   0.05169777  0.14246945
 -0.31169869 -1.09284661 -1.05155242 -0.32959128  0.39336512  0.48826918
 -0.26408437 -1.14106373 -0.94753144 -0.39672219  0.12386475 -0.28147235
 -1.60536147 -1.06780358  0.13011965  0.37605458  0.64173855  0.63090087
  0.14342584  0.49436778  0.80510494  0.62129443 -0.33421357 -1.03326789
 -0.31277264  0.61677733  1.04331922  0.99990349  0.82233515  0.71289634
  0.40694645  0.00361813 -0.47953985 -0.57406514 -0.01639413  0.6092218
  0.80946667  0.67980123  0.5213772   0.88647806  0.70840546 -0.27136418
 -0.36321542  0.12624381  0.44150527  0.4599821   0.41684034  0.37342737
  0.51841213  0.65354484  0.39714071  0.65212741  0.98230719  0.65050518
  1.1200524   1.78612327  2.06714012  2.52138963  2.85189771  2.72845615
  2.08218043  1.36654209  1.11714117  1.61058765]"
1130-none-231201-171233,cohort-1,group,Subject: 1130-none,1130,none,Date: 12/01/2023,Time: 5:12:40pm,1130,msh-vgat,450.85,being_approached,"[ 0.32855971  0.89324942  0.83186452  1.01312261  1.5520845   1.63459566
  1.22942578  0.85149293  0.53134104  0.73762894  0.91538027  0.69123713
  0.3568764   0.48585531  0.70903246  0.49305416 -0.24043241 -0.53434571
  0.3744829   0.89034842  0.77910158  0.77993417  0.29146342 -0.46117213
 -0.12840807  0.48390125 -0.1586705   0.19852048  1.18226141  1.13636392
  1.0113264   0.29528997  0.24689233  0.85996636  0.98240719  0.74513943
  0.92269729  1.31204102  1.53682174  1.0098945   0.57743906  0.81802279
  0.99907667  1.19633318  1.28874499  0.8611172   0.90463069  1.03145089
  0.81501016  0.65249588  0.83920207  0.7645275   0.59144147  0.67730952
  0.60786273  0.9534501   1.60997039  1.77497987  1.66940435  1.06351988
  0.52891794  0.8186855   0.95005233  0.86470594  0.32850475 -0.84332626
 -1.04388012 -0.4772045   0.00276172  0.47426023  0.83670022  0.53056812
  0.11436162 -0.32860576 -0.44323486  0.35529061  0.94438275  0.91150645
  0.41847885 -0.28695164 -0.07379928  0.52896247  0.37707342 -0.78597476
 -1.55938123 -1.00619723 -0.14196455 -0.04975702  0.37517197  0.62437402
 -0.00784948 -0.01263859 -0.11254243 -0.66645136 -0.69256672  0.03726292
  1.09386221  1.14976649  0.57182694  0.16589903  0.77262238  1.44181421
  0.88340349  0.59629012  0.12113259 -0.62086259 -0.13464971  0.51203623
  0.90409487  1.05453352  0.78118641  0.59750924  0.75291373  1.13685486
  1.18796257  0.84780111  0.43513449 -0.11313834 -0.6277874  -0.88698131
 -1.39248093 -1.80476444 -1.56319256 -1.31260004 -1.51364248 -1.7499997
 -1.47301775 -1.44783735 -1.65026505 -1.82977927 -2.06094653 -1.90721996
 -1.14583492 -0.49926525 -0.41749707 -0.46385211 -0.62862628 -0.85216939
 -1.07149691 -1.06529739 -0.88524241 -0.77111336 -0.42364616 -0.2241426
 -0.28596011 -0.43288201 -0.57058197 -0.47299343 -0.76205522 -1.08675054
 -0.92383038 -0.4538327  -0.14260027 -0.46007939]"
1130-none-231201-171233,cohort-1,group,Subject: 1130-none,1130,none,Date: 12/01/2023,Time: 5:12:40pm,1130,msh-vgat,466.85,approach,"[-1.05492517 -0.82200466 -1.46590022 -1.42180869 -1.0937055  -0.7029243
 -0.58401561 -1.16684384 -1.66629915 -1.7757092  -2.11528066 -2.15919306
 -1.5913069  -1.14573578 -0.64417257 -0.28955297 -0.48527274 -1.038021
 -1.15973775 -0.59264433 -0.07018378 -0.40601359 -0.25965154  0.61157389
  0.92550649  0.76124698  0.76432778  0.76159669  0.37185679 -0.22641071
 -0.64856858 -0.89175327 -0.82104249 -0.54716027 -0.98198012 -1.62229542
 -1.62762363 -1.71997111 -2.19238518 -2.37354195 -1.87420419 -1.26589126
 -0.35657831  0.133082   -0.14750877 -0.39083914 -1.30255767 -1.1853595
 -0.32353563 -0.0074721   0.13894918  0.07162888 -0.04069556  0.01759614
 -0.07676738 -0.26885919 -0.3474192  -0.52627707 -0.79456239 -1.0626846
 -0.74612422 -0.06893227 -1.15157437 -1.81630263 -0.87009894 -0.57447594
 -0.60679881 -0.32885176  0.20178435  0.30911699 -0.88051593 -1.63658985
 -0.72474542  0.01758145 -0.42228759 -1.21696124 -0.98184047 -0.29744996
  0.05099562  0.02693647 -0.46191146 -0.81990267 -0.58806587 -0.85364108
 -1.25352088 -0.99918228 -0.97469098 -1.3806334  -0.99047061 -0.23353178
 -0.26179498 -0.91884689 -1.07429006 -1.05649058 -1.04308225 -1.03636233
 -0.74235192 -0.21613469 -0.08374971  0.56493823  1.43995188  1.80222274
  1.75378053  1.40807135  1.13423907  1.16174658  0.89735653  0.50708901
  0.56731198  0.40578299  0.35518489  0.90644951  0.628156    0.00911711
  0.07192984  0.551147    0.3025908  -0.70737158 -1.90190801 -2.4480659
 -1.89991753 -1.08041902 -0.81857691 -0.40184356 -0.14305667 -0.14986053
 -0.38460962 -0.4839447  -0.37435645  0.53767964  1.06643953  0.01835884
 -0.9428444  -1.22317188 -1.76878544 -1.86654169 -0.73668079 -0.11884787
 -0.171543   -0.17710349 -0.22869498 -0.58557619 -0.92541086 -0.80053746
 -0.23045545  0.40826044  0.38913745  0.16544264  0.5018978   0.60239228
  0.18424224  0.05983196  0.29826483  0.53276294]"
1130-none-231201-171233,cohort-1,group,Subject: 1130-none,1130,none,Date: 12/01/2023,Time: 5:12:40pm,1130,msh-vgat,490.1,approach,"[ 0.87829112  0.65584758  0.65041317  0.94954992  0.65503312  0.8193428
  1.36687654  1.26659073  1.1717994   1.2231458   1.17187442  1.01006655
  1.19360823  1.2578063   1.15512922  1.00073833  0.85084816  0.87875819
  0.94410384  1.23341564  1.51890295  1.36398211  1.05627245  0.69376944
  0.56913819  0.2023049  -0.08870628 -0.43878891 -0.6779954  -0.46931125
 -0.26889961  0.12344686  0.63140373  0.32149484 -0.4665962  -0.95713269
 -1.17696578 -0.83853267 -0.57921442  0.07701719  0.88768597  1.2937968
  1.41411351  0.56669611 -0.07752435  0.07626833  0.12494718  0.25163018
  0.35844303  0.04513487 -0.37977649 -0.36506082 -0.1064505  -0.149129
 -0.2181657  -0.18985394 -0.06349349  0.49372312  1.12486044  1.06358874
  0.4048418   0.48922865  1.17552539  1.59521502  1.44741357  0.92910695
  1.0352772   1.23057055  0.89364287  1.02197647  1.60963999  1.493038
  1.54564998  1.53728492  1.39183341  1.56974893  1.41823021  1.01077634
  0.49288928  0.18484481 -0.14829159  0.32691118  1.14324058  1.25387271
  1.0837347   0.53073917  0.2121079   0.26322654  0.31303075  0.60056683
  1.24831716  1.43541028  0.96496416  0.08829189 -0.87651409 -1.08812896
 -0.8921547  -0.8642628  -0.94554821 -1.06262031 -1.13896756 -1.15889299
 -0.73691493  0.25071431  1.19818004  1.84601252  1.89683751  1.40681573
  0.91834001  0.65384395  0.43575336  0.64848932  0.70732651  0.55216867
  0.4037083  -0.30886026 -1.10970831 -0.87061052  0.03777892  0.69436242
  0.78300215  1.10578115  1.72143255  1.67681714  1.77105779  2.28535545
  2.10342822  1.88225192  2.02653088  1.36178071 -0.24448897 -1.06858488
 -0.72520409  0.35316179  1.05135103  1.10620562  1.06511507  0.97192251
  0.52089387  0.22857457  0.68026036  1.00620268  1.32893436  1.46391974
  1.24009087  1.32457876  1.54748433  0.6696308  -0.08358573  0.37203931
  0.77389491  0.59609832  0.4122317   0.45950904]"
1130-none-231201-171233,cohort-1,group,Subject: 1130-none,1130,none,Date: 12/01/2023,Time: 5:12:40pm,1130,msh-vgat,495.85,approach,"[ 1.06358874  0.4048418   0.48922865  1.17552539  1.59521502  1.44741357
  0.92910695  1.0352772   1.23057055  0.89364287  1.02197647  1.60963999
  1.493038    1.54564998  1.53728492  1.39183341  1.56974893  1.41823021
  1.01077634  0.49288928  0.18484481 -0.14829159  0.32691118  1.14324058
  1.25387271  1.0837347   0.53073917  0.2121079   0.26322654  0.31303075
  0.60056683  1.24831716  1.43541028  0.96496416  0.08829189 -0.87651409
 -1.08812896 -0.8921547  -0.8642628  -0.94554821 -1.06262031 -1.13896756
 -1.15889299 -0.73691493  0.25071431  1.19818004  1.84601252  1.89683751
  1.40681573  0.91834001  0.65384395  0.43575336  0.64848932  0.70732651
  0.55216867  0.4037083  -0.30886026 -1.10970831 -0.87061052  0.03777892
  0.69436242  0.78300215  1.10578115  1.72143255  1.67681714  1.77105779
  2.28535545  2.10342822  1.88225192  2.02653088  1.36178071 -0.24448897
 -1.06858488 -0.72520409  0.35316179  1.05135103  1.10620562  1.06511507
  0.97192251  0.52089387  0.22857457  0.68026036  1.00620268  1.32893436
  1.46391974  1.24009087  1.32457876  1.54748433  0.6696308  -0.08358573
  0.37203931  0.77389491  0.59609832  0.4122317   0.45950904  0.52995435
  0.06273003 -0.25243693 -0.09382395  0.06130418  0.5982919   0.99416183
  0.94775863  0.97246479  1.15778811  1.04921757  0.77116699  0.642423
  0.29895685 -0.21612209 -0.50281791 -0.48083937  0.14290459  0.76372646
  0.36675474 -0.20836099 -0.34383183 -0.62371314 -0.80550116 -0.59947057
 -0.66867129 -0.7633701  -0.97696701 -1.29851577 -0.28971308  0.81098645
  0.76442614  0.42793957 -0.18870878 -0.37086708  0.08683459 -0.25897102
 -0.62742926 -0.09335724  0.01980961 -0.28052219  0.30152663  0.42250637
 -0.11651429 -0.32350591 -0.63469366 -0.8709392  -0.40466568  0.45697179
  0.54919988  0.25539878  0.1566251   0.05745581 -0.30322083 -0.5984306
 -0.75826904 -0.97987382 -0.96910312 -0.90894644]"
1130-none-231201-171233,cohort-1,group,Subject: 1130-none,1130,none,Date: 12/01/2023,Time: 5:12:40pm,1130,msh-vgat,509.75,approach,"[-0.8709392  -0.40466568  0.45697179  0.54919988  0.25539878  0.1566251
  0.05745581 -0.30322083 -0.5984306  -0.75826904 -0.97987382 -0.96910312
 -0.90894644 -0.550778    0.05873175  0.38938203  0.49132138  0.62256425
  0.57792261  0.38010682 -0.10072346 -0.29461493 -0.4875914  -0.85254808
 -0.62823483 -0.18343733  0.03042769  0.28709224  0.38563166  0.66430142
  0.73856199  0.74903491  1.20627223  1.39225651  1.07341237  0.78436136
  1.65162325  2.26288878  1.52632159  0.9580271   0.97200881  1.2531386
  1.23244205  1.13006756  1.13314417  0.84898037  0.70419337  0.85787842
  0.69250641  1.02822634  1.28438757  1.15899499  0.99693833  0.73955353
  1.02823533  1.36743748  0.99385275  0.52825233  0.07970287 -0.23908947
 -0.36177189 -0.29642083 -0.21778166  0.35935321  0.85339323  1.13808353
  1.11603466  0.3832839   0.15500172  0.45896617  0.29678247  0.37041609
  0.78915185  0.77816108  0.54195928  0.55547165  0.63381683  0.78386754
  0.61801205  0.20954938  0.21305784  0.0968555  -0.04876799 -0.17079061
 -0.38951593 -0.27358539 -0.36574091 -0.39632348  0.11916137  0.33935358
  0.02457527 -0.81871587 -1.14515914 -0.65701977 -0.59014599 -0.54205038
 -0.30514512  0.11786133  0.55354376  0.57219316  0.40736402  0.3335364
  0.09044795  0.08055623  1.00534623  1.59436615  1.15097316  0.36891053
  0.06898607  0.82279782  0.91515649  1.02011804  1.8504687   1.26632321
  0.51398902  0.58361708  0.9122514   1.46973103  1.52627441  1.10107667
  0.2440913  -0.44817119 -1.02600316 -1.58141371 -0.74457516  0.68935161
  1.32192558  1.50484588  1.70316559  1.51961671  1.06462545  0.19248907
 -0.28327779 -0.04455738 -0.08183209  0.18182377  0.76080273  1.00689169
  0.95850573  0.507204   -0.19853185 -0.48118152 -0.55180989 -0.41557247
  0.62298844  1.91381938  2.15241527  1.49923689  0.52449534 -0.03315424
  0.30819867  1.07276474  1.33411608  1.45495033]"
1130-none-231201-171233,cohort-1,group,Subject: 1130-none,1130,none,Date: 12/01/2023,Time: 5:12:40pm,1130,msh-vgat,538.05,approach,"[ 1.27862584e+00  1.06600672e+00  9.50147493e-01  3.15984024e-01
  2.77644271e-01  7.22373259e-01  9.54478737e-01  9.81535400e-01
  7.02849159e-01  9.34032921e-01  1.60821029e+00  1.65810656e+00
  1.20202153e+00  9.66099957e-01  9.40996110e-01  7.98532717e-01
  5.54247595e-01  5.28379854e-01  7.96035160e-01  7.78373730e-01
  9.07469252e-01  1.19172091e+00  1.37637123e+00  1.56624685e+00
  1.48025826e+00  1.26738453e+00  1.13996204e+00  8.84253700e-01
  6.82073561e-01  6.63684550e-01  7.26765543e-01  1.13689283e+00
  8.73662972e-01  9.37933562e-02  5.02983272e-01  1.19960026e+00
  1.10136693e+00  1.14663654e+00  1.03478775e+00  9.44705762e-01
  1.09412511e+00  8.56842499e-01  3.15601896e-01 -5.30402455e-01
 -7.64339245e-01  8.92210414e-03  1.04587291e+00  1.75459649e+00
  1.57830872e+00  9.70960814e-01  8.47003842e-01  1.12027298e+00
  1.23584832e+00  1.22388092e+00  8.66793519e-01  4.03424353e-01
  4.10369433e-01  3.22298538e-01  3.90991570e-01  9.05629347e-01
  1.20532958e+00  1.31572154e+00  8.08662127e-01 -2.54249138e-01
 -3.49629529e-01  4.19999727e-01  1.32476060e+00  1.82700346e+00
  1.62873617e+00  8.44548308e-01  1.32896850e-03 -2.58375027e-01
 -4.93482817e-01 -3.32230617e-01  4.80206376e-01  1.00081210e+00
  1.13757849e+00  8.21502892e-01  5.19042127e-01  5.10976199e-01
  7.14193928e-01  7.61169215e-01  6.90227111e-01  2.53205057e-01
 -3.28476339e-01 -2.48149925e-01 -1.54821383e-01 -7.13398831e-01
 -1.33714472e+00 -8.24387749e-01 -4.76806438e-01 -1.71110383e-01
  4.89851017e-01  6.64648145e-02 -9.44150488e-01 -1.39888456e+00
 -9.10340740e-01 -2.77566685e-01 -1.30277903e-02 -1.58872081e-01
 -8.78240601e-01 -1.12489869e+00 -1.17046176e+00 -9.10923758e-01
 -6.36716830e-01 -8.06136834e-01 -3.34782540e-02 -6.02645834e-03
 -8.98946050e-01 -1.01448020e+00 -6.97722714e-01  6.58570802e-02
  2.84123004e-01  2.23146586e-01  5.27691375e-01  4.30469090e-01
  3.04492809e-01 -5.02997745e-02 -4.54727370e-01 -6.45789882e-01
 -9.74251463e-01 -6.84293400e-01 -1.04815173e-01  2.22541908e-01
  4.82435376e-01  5.84907487e-01  6.97814518e-01  4.12935688e-01
 -3.60011662e-01 -4.78597033e-01  6.61456320e-02  3.33451592e-01
  7.03897234e-01  3.83152110e-01 -5.64863129e-01 -7.53000708e-01
 -7.85063404e-01 -1.03402396e+00 -6.94000526e-01 -1.08408938e+00
 -1.21438657e+00 -4.70075131e-01 -4.37697214e-02 -1.93594946e-02
 -1.78463259e-01 -8.43201799e-01 -1.61967822e+00 -1.44642176e+00
 -8.53771341e-01 -8.89067242e-01 -8.80178112e-01 -7.61451915e-01
 -8.23933294e-01 -3.78697499e-01]"
